Sample in Buffer,Sample in Window,TRIGGER,spi_rtl_sck_o,spi_rtl_io0_o,spi_rtl_io1_o,spi_rtl_ss_o_0_0,adc_ready,<const0>_1,<const0>_2,<const0>_3,dds_m_tvalid_out,dds_m_reset_out,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>,ila_probe2[15:0],ila_probe3[15:0]
6939,6939,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6779,0000
6940,6940,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6772,0000
6941,6941,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6766,0000
6942,6942,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6760,0000
6943,6943,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6754,0000
6944,6944,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6748,0000
6945,6945,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6742,0000
6946,6946,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6735,0000
6947,6947,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6729,0000
6948,6948,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6723,0000
6949,6949,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6717,0000
6950,6950,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6711,0000
6951,6951,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6705,0000
6952,6952,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6699,0000
6953,6953,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6692,0000
6954,6954,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6686,0000
6955,6955,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6680,0000
6956,6956,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6674,0000
6957,6957,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6668,0000
6958,6958,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6662,0000
6959,6959,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6656,0000
6960,6960,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6646,0000
6961,6961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6640,0000
6962,6962,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6634,0000
6963,6963,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6628,0000
6964,6964,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6622,0000
6965,6965,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6616,0000
6966,6966,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6609,0000
6967,6967,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6603,0000
6968,6968,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6597,0000
6969,6969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6591,0000
6970,6970,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6585,0000
6971,6971,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6579,0000
6972,6972,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6572,0000
6973,6973,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6566,0000
6974,6974,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6560,0000
6975,6975,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6554,0000
6976,6976,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6548,0000
6977,6977,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6542,0000
6978,6978,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6536,0000
6979,6979,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6529,0000
6980,6980,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6520,0000
6981,6981,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6514,0000
6982,6982,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6508,0000
6983,6983,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6502,0000
6984,6984,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6496,0000
6985,6985,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6489,0000
6986,6986,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6483,0000
6987,6987,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6477,0000
6988,6988,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6471,0000
6989,6989,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6465,0000
6990,6990,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6459,0000
6991,6991,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6452,0000
6992,6992,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6446,0000
6993,6993,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6440,0000
6994,6994,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6434,0000
6995,6995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6428,0000
6996,6996,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6422,0000
6997,6997,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6415,0000
6998,6998,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6409,0000
6999,6999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6403,0000
7000,7000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6397,0000
7001,7001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6388,0000
7002,7002,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6382,0000
7003,7003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6375,0000
7004,7004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6369,0000
7005,7005,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6363,0000
7006,7006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6357,0000
7007,7007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6351,0000
7008,7008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6345,0000
7009,7009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6338,0000
7010,7010,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6332,0000
7011,7011,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6326,0000
7012,7012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6320,0000
7013,7013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6314,0000
7014,7014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6308,0000
7015,7015,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6301,0000
7016,7016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6295,0000
7017,7017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6289,0000
7018,7018,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6283,0000
7019,7019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6277,0000
7020,7020,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6271,0000
7021,7021,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6264,0000
7022,7022,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6255,0000
7023,7023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6249,0000
7024,7024,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6243,0000
7025,7025,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6237,0000
7026,7026,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6230,0000
7027,7027,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6224,0000
7028,7028,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6218,0000
7029,7029,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6212,0000
7030,7030,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6206,0000
7031,7031,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6200,0000
7032,7032,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6193,0000
7033,7033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6187,0000
7034,7034,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6181,0000
7035,7035,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6175,0000
7036,7036,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6169,0000
7037,7037,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6163,0000
7038,7038,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6156,0000
7039,7039,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6150,0000
7040,7040,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6144,0000
7041,7041,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6138,0000
7042,7042,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6132,0000
7043,7043,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6123,0000
7044,7044,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6116,0000
7045,7045,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6110,0000
7046,7046,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6104,0000
7047,7047,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6098,0000
7048,7048,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6092,0000
7049,7049,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6085,0000
7050,7050,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6079,0000
7051,7051,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6073,0000
7052,7052,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6067,0000
7053,7053,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6061,0000
7054,7054,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6055,0000
7055,7055,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6048,0000
7056,7056,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6042,0000
7057,7057,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6036,0000
7058,7058,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6030,0000
7059,7059,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6024,0000
7060,7060,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6018,0000
7061,7061,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6011,0000
7062,7062,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6005,0000
7063,7063,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5999,0000
7064,7064,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5990,0000
7065,7065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5984,0000
7066,7066,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5977,0000
7067,7067,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5971,0000
7068,7068,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5965,0000
7069,7069,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5959,0000
7070,7070,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5953,0000
7071,7071,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5947,0000
7072,7072,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5940,0000
7073,7073,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5934,0000
7074,7074,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5928,0000
7075,7075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5922,0000
7076,7076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5916,0000
7077,7077,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5909,0000
7078,7078,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5903,0000
7079,7079,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5897,0000
7080,7080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5891,0000
7081,7081,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5885,0000
7082,7082,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5879,0000
7083,7083,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5872,0000
7084,7084,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5866,0000
7085,7085,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5857,0000
7086,7086,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5851,0000
7087,7087,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5845,0000
7088,7088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5838,0000
7089,7089,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5832,0000
7090,7090,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5826,0000
7091,7091,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5820,0000
7092,7092,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5814,0000
7093,7093,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5807,0000
7094,7094,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5801,0000
7095,7095,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5795,0000
7096,7096,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5789,0000
7097,7097,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5783,0000
7098,7098,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5777,0000
7099,7099,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5770,0000
7100,7100,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5764,0000
7101,7101,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5758,0000
7102,7102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5752,0000
7103,7103,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5746,0000
7104,7104,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5739,0000
7105,7105,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5733,0000
7106,7106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5724,0000
7107,7107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5718,0000
7108,7108,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5712,0000
7109,7109,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5705,0000
7110,7110,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5699,0000
7111,7111,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5693,0000
7112,7112,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5687,0000
7113,7113,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5681,0000
7114,7114,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5674,0000
7115,7115,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5668,0000
7116,7116,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5662,0000
7117,7117,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5656,0000
7118,7118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5650,0000
7119,7119,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5644,0000
7120,7120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5637,0000
7121,7121,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5631,0000
7122,7122,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5625,0000
7123,7123,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5619,0000
7124,7124,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5613,0000
7125,7125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5606,0000
7126,7126,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5600,0000
7127,7127,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5591,0000
7128,7128,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5585,0000
7129,7129,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5579,0000
7130,7130,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5572,0000
7131,7131,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5566,0000
7132,7132,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5560,0000
7133,7133,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5554,0000
7134,7134,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5548,0000
7135,7135,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5541,0000
7136,7136,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5535,0000
7137,7137,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5529,0000
7138,7138,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5523,0000
7139,7139,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5517,0000
7140,7140,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5510,0000
7141,7141,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5504,0000
7142,7142,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5498,0000
7143,7143,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5492,0000
7144,7144,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5486,0000
7145,7145,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5479,0000
7146,7146,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5473,0000
7147,7147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5467,0000
7148,7148,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5458,0000
7149,7149,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5452,0000
7150,7150,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5445,0000
7151,7151,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5439,0000
7152,7152,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5433,0000
7153,7153,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5427,0000
7154,7154,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5421,0000
7155,7155,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5414,0000
7156,7156,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5408,0000
7157,7157,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5402,0000
7158,7158,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5396,0000
7159,7159,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5390,0000
7160,7160,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5383,0000
7161,7161,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5377,0000
7162,7162,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5371,0000
7163,7163,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5365,0000
7164,7164,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5359,0000
7165,7165,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5352,0000
7166,7166,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5346,0000
7167,7167,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5340,0000
7168,7168,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5331,0000
7169,7169,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5325,0000
7170,7170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5318,0000
7171,7171,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5312,0000
7172,7172,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5306,0000
7173,7173,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5300,0000
7174,7174,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5294,0000
7175,7175,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5287,0000
7176,7176,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5281,0000
7177,7177,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5275,0000
7178,7178,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5269,0000
7179,7179,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5263,0000
7180,7180,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5256,0000
7181,7181,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5250,0000
7182,7182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5244,0000
7183,7183,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5238,0000
7184,7184,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5232,0000
7185,7185,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5225,0000
7186,7186,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5219,0000
7187,7187,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5213,0000
7188,7188,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5207,0000
7189,7189,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5197,0000
7190,7190,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5191,0000
7191,7191,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5185,0000
7192,7192,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5179,0000
7193,7193,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5173,0000
7194,7194,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5166,0000
7195,7195,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5160,0000
7196,7196,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5154,0000
7197,7197,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5148,0000
7198,7198,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5142,0000
7199,7199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5135,0000
7200,7200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5129,0000
7201,7201,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5123,0000
7202,7202,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5117,0000
7203,7203,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5111,0000
7204,7204,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5104,0000
7205,7205,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5098,0000
7206,7206,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5092,0000
7207,7207,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5086,0000
7208,7208,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5079,0000
7209,7209,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5073,0000
7210,7210,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5064,0000
7211,7211,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5058,0000
7212,7212,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5052,0000
7213,7213,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5045,0000
7214,7214,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5039,0000
7215,7215,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5033,0000
7216,7216,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5027,0000
7217,7217,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5021,0000
7218,7218,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5014,0000
7219,7219,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5008,0000
7220,7220,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5002,0000
7221,7221,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4996,0000
7222,7222,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4989,0000
7223,7223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4983,0000
7224,7224,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4977,0000
7225,7225,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4971,0000
7226,7226,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4965,0000
7227,7227,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4958,0000
7228,7228,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4952,0000
7229,7229,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4946,0000
7230,7230,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4940,0000
7231,7231,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4930,0000
7232,7232,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4924,0000
7233,7233,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4918,0000
7234,7234,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4912,0000
7235,7235,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4906,0000
7236,7236,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4899,0000
7237,7237,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4893,0000
7238,7238,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4887,0000
